base_s,mean_append_s,max_append_s,mean_insert_s,mean_refresh_s,full_recompute_s,elapsed_s,batch_events,peak_rss_mb,status,algo,n_events
1.212997476000055,0.20786915020007654,0.2149461999997584,0.13869513950003237,0.007723288499892078,0.4012740970001687,2.1559243869996862,15000,537.3,ok,ocdfg,300000
1.5706948049992207,0.29785914439999034,0.32889660599994386,0.1394662759998937,0.015217165000103705,0.42110564099948533,3.1307630940009403,15000,560.0,ok,totem,300000
3.8344009620004726,0.6445294912001373,0.6749676360004742,0.4832930759999726,0.0077665105999585645,1.0324703609994685,6.522960018000958,50000,1010.1,ok,ocdfg,1000000
5.045094439999957,0.9009851066001829,0.9656495509998422,0.48389225519995305,0.02889041520002138,1.053045294000185,9.298755218002043,50000,1142.4,ok,totem,1000000
11.33785497000008,1.767427757400037,1.9155794110001807,1.3820602437999696,0.007860798099954991,3.2959866720002537,17.75288555499992,150000,2269.9,ok,ocdfg,3000000
14.586584254999252,2.3982243896999536,2.5911609630002204,1.3850135618999957,0.03927541289995133,3.1876701299997876,24.374998025999048,150000,2396.5,ok,totem,3000000
